05/04/1958 (1),Ron Kline,At SFN,1,0,0,1,0,0,0,8.00,5,1,1,0,3,6,0,0,1
05/04/1958 (2),Bob Smith,At SFN,1,0,0,0,0,0,0,6.00,6,3,2,2,2,1,0,0,0
5/5/58,Vern Law,At SFN,1,0,0,1,0,0,0,8.33,10,7,5,0,3,4,0,0,0
5/6/58,Bennie Daniels,At SFN,1,0,0,0,1,0,0,0.33,2,4,4,0,2,0,0,0,0
5/7/58,Bob Friend,At SFN,1,0,0,0,1,0,0,3.00,7,6,6,1,2,1,0,0,0
5/9/58,Ron Kline,Vs. PHI,1,1,0,1,0,0,1,12.00,8,0,0,0,2,6,0,0,0
5/10/58,Vern Law,Vs. PHI,1,1,0,1,0,0,0,9.00,12,4,4,0,1,5,0,0,0
05/11/1958 (1),Bob Friend,Vs. PHI,1,1,0,1,0,0,0,9.00,9,4,4,3,0,9,0,0,0
05/11/1958 (2),Bob Porterfield,Vs. PHI,1,1,0,1,0,0,1,11.00,8,0,0,0,3,5,0,0,0
5/13/58,Ron Kline,Vs. CIN,1,0,0,1,0,0,0,6.00,11,3,3,0,4,3,0,0,0
5/14/58,Vern Law,Vs. CIN,1,1,0,1,0,0,0,9.00,7,4,4,1,1,1,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
5/15/58,Bob Friend,Vs. CIN,1,0,0,0,1,0,0,8.00,10,7,7,1,2,6,0,0,0
5/16/58,Bob Porterfield,At PHI,1,0,0,0,1,0,0,2.33,5,6,6,2,1,1,0,0,0
5/17/58,Bennie Daniels,At PHI,1,0,0,0,1,0,0,3.33,4,4,4,2,3,1,1,0,0
05/18/1958 (1),Ron Kline,At PHI,1,0,0,0,1,0,0,6.00,4,3,3,1,4,2,0,0,0
05/18/1958 (2),Vern Law,At PHI,1,0,0,0,1,0,0,5.00,8,4,4,2,0,1,0,0,0
5/20/58,Bob Friend,Vs. CHN,1,1,0,1,0,0,0,9.00,11,3,1,0,1,5,0,0,0
5/21/58,Bob Porterfield,Vs. CHN,1,0,0,0,1,0,0,4.00,5,4,4,1,1,4,0,0,1
5/23/58,Ron Kline,Vs. SLN,1,0,0,1,0,0,0,8.00,10,2,2,0,3,4,0,0,0
5/24/58,Bob Friend,Vs. SLN,1,1,0,1,0,0,0,9.00,10,1,1,0,3,1,0,0,0
05/25/1958 (1),Vern Law,Vs. SFN,1,0,0,0,1,0,0,6.67,13,4,3,0,0,1,0,0,0
05/25/1958 (2),Curt Raydon,Vs. SFN,1,0,0,0,1,0,0,7.00,4,4,3,0,2,3,0,0,1
5/27/58,Ron Kline,Vs. LAN,1,0,0,1,0,0,0,8.33,7,3,3,0,1,3,0,0,0
5/28/58,Bob Friend,Vs. LAN,1,0,0,0,1,0,0,4.00,8,5,5,0,1,2,0,0,0
05/30/1958 (1),Vern Law,Vs. MIL,1,0,0,0,0,0,0,7.67,8,3,2,0,1,1,0,0,1
05/30/1958 (2),Curt Raydon,Vs. MIL,1,0,0,0,0,0,0,6.33,7,5,4,4,0,5,0,0,0
5/31/58,Ron Kline,Vs. MIL,1,0,0,0,1,0,0,5.33,10,6,5,3,1,0,0,0,0
6/1/58,Bob Friend,Vs. MIL,1,1,0,1,0,0,0,7.33,5,1,1,0,2,3,1,0,0
6/2/58,Bob Smith,At CIN,1,0,0,0,1,0,0,4.00,6,6,4,1,4,0,0,0,0
6/3/58,Vern Law,At SLN,1,0,0,0,0,0,0,1.67,5,4,4,0,3,0,0,0,0
6/4/58,Ron Kline,At SLN,1,0,0,0,1,0,0,3.33,5,5,5,2,1,2,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/5/58,Bob Friend,At SLN,1,1,0,0,1,0,0,8.00,7,4,2,0,1,3,0,0,0
6/6/58,Vern Law,At CHN,1,0,0,0,1,0,0,3.00,8,5,4,0,0,4,0,0,0
6/7/58,Don Gross,At CHN,1,0,0,0,0,0,0,7.33,7,5,5,1,4,6,1,0,0
6/8/58,Ron Kline,At CHN,1,0,0,0,1,0,0,7.67,8,4,3,2,3,7,0,0,0
6/10/58,Bob Friend,At SFN,1,1,0,1,0,0,0,9.00,8,4,4,1,0,8,0,0,0
6/11/58,Vern Law,At SFN,1,0,0,1,0,0,0,6.67,8,6,6,3,2,1,0,0,0
6/12/58,Curt Raydon,At SFN,1,1,0,1,0,0,0,9.00,2,1,1,0,6,5,1,0,1
6/13/58,Ron Kline,At LAN,1,1,0,0,1,0,0,8.67,7,5,5,0,6,2,0,0,0
6/14/58,Bob Friend,At LAN,1,0,0,0,1,0,0,6.00,3,4,4,1,3,3,0,0,0
6/15/58,Vern Law,At LAN,1,1,0,1,0,0,0,9.00,8,1,1,0,1,2,0,0,0
6/17/58,Curt Raydon,Vs. SFN,1,0,0,1,0,0,0,8.00,9,1,1,1,4,6,0,0,0
6/18/58,Bob Friend,Vs. SFN,1,1,0,0,1,0,0,10.00,9,2,2,0,3,7,0,1,0
6/19/58,Ron Kline,Vs. SFN,1,0,0,1,0,0,0,8.33,7,4,4,0,3,3,0,0,0
6/20/58,George Witt,Vs. LAN,1,1,0,1,0,0,0,9.00,6,1,1,0,2,8,0,0,0
6/21/58,Vern Law,Vs. LAN,1,0,0,0,0,0,0,3.00,8,6,3,0,0,0,0,0,0
06/22/1958 (1),Bob Friend,Vs. LAN,1,0,0,0,1,0,0,4.67,7,2,2,0,3,1,0,0,0
06/22/1958 (2),Curt Raydon,Vs. LAN,1,0,0,0,0,0,0,8.00,6,2,2,0,4,5,1,0,0
6/23/58,Don Gross,Vs. SLN,1,0,0,0,1,0,0,6.00,10,4,3,0,1,3,0,0,0
6/24/58,Ron Kline,Vs. SLN,1,1,0,0,1,0,0,9.00,6,2,2,1,4,3,0,0,0
6/25/58,George Witt,Vs. SLN,1,0,0,0,1,0,0,7.00,7,3,1,0,5,6,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/26/58,Vern Law,Vs. SLN,1,0,0,0,1,0,0,8.00,6,4,3,0,0,1,0,0,0
6/27/58,Bob Friend,Vs. CHN,1,0,0,0,1,0,0,7.00,10,3,3,0,1,3,0,0,0
